Cod_setor;Situacao_setor;V001;V002;V003
230190105000002;1;89;0;0
230190105000003;1;85;0;0
230190105000004;1;113;0;0
230190105000005;1;58;0;0
230190105000006;1;32;0;0
230190105000007;1;87;0;0
230190105000008;1;198;0;0
230190105000009;1;184;0;0
230190105000010;1;177;0;0
230190105000011;1;143;0;0
230190105000012;1;157;1;0
230190105000013;1;252;"X";"X"
230190105000014;1;178;2;0
230190105000015;1;281;0;0
230190105000016;1;41;0;0
230190105000017;1;118;0;0
230190105000018;1;180;0;0
230190105000019;1;142;0;0
230190105000020;1;197;0;0
230190105000021;1;121;0;0
230190105000022;1;223;0;0
230190105000023;1;138;0;0
230190105000024;1;93;1;0
230190105000025;1;153;0;0
230190105000026;1;163;1;0
230190105000027;1;256;0;0
230190105000028;8;185;0;0
230190105000029;8;4;0;0
230190105000030;8;363;0;0
230190105000031;5;77;1;0
230190105000032;8;285;1;0
230190105000033;8;116;1;0
230190105000034;8;157;0;0
230190105000035;8;106;0;0
230190105000036;1;67;0;0
230190105000037;1;83;0;0
230190105000038;1;13;0;0
230190105000039;1;49;0;0
230190105000040;1;3;0;0
230190105000041;1;188;1;0
230190105000042;1;157;0;0
230190105000043;1;63;2;0
230190105000044;1;134;0;0
230190105000045;1;3;0;0
230190105000047;1;22;0;0
230190105000048;1;234;0;0
230190105000049;1;130;0;0
230190105000050;1;183;0;0
230190105000051;1;20;0;0
230190105000052;1;59;0;0
230190105000053;1;20;0;0
230190105000054;1;83;0;0
230190105000055;1;11;0;0
230190105000056;1;125;0;2
230190105000057;1;198;0;0
230190105000058;1;170;1;0
230190105000060;1;107;0;0
230190105000063;1;118;0;0
230190105000065;1;144;0;0
230190105000066;1;227;0;0
230190105000074;1;6;0;0
230190105000077;1;284;0;0
230190105000078;1;22;0;0
230190105000079;1;51;3;0
230190105000080;1;0;"X";"X"
230190105000082;1;182;0;0
230190105000083;8;10;0;0
230190105000087;8;6;0;0
230190105000090;1;0;"X";"X"
230190105000091;1;2;"X";"X"
230190110000001;1;56;0;1
230190110000002;8;144;1;0
230190110000003;8;146;1;0
230190110000004;8;89;0;0
230190110000005;8;162;1;0
230190110000006;8;196;0;0
230190112000001;1;64;0;0
230190112000002;8;151;0;0
230190112000003;8;61;0;0
230190112000004;8;55;0;0
230190112000005;8;5;0;0
230190112000006;8;39;0;0
230190112000007;8;44;0;0
230190112000008;8;108;0;0
230190112000009;8;228;0;0
230190115000001;1;57;0;0
230190115000002;8;180;1;0
230190115000003;8;358;0;0
230190115000004;8;45;0;0
230195005000001;1;158;0;0
230195005000002;1;132;0;0
230195005000003;1;208;0;0
230195005000004;1;181;2;0
230195005000005;1;87;0;0
230195005000006;8;189;3;0
230195005000007;8;126;0;0
230195005000008;8;91;0;0
230195005000009;8;45;0;0
230195005000010;5;24;0;0
230195005000011;5;58;0;0
230195005000012;5;18;0;0
230195005000013;8;51;0;0
230195005000014;1;176;0;0
230195005000015;1;177;1;0
230195005000016;1;98;0;0
230195005000017;8;100;0;0
230195005000018;8;94;0;0
230195010000001;1;163;0;0
230195010000002;8;70;0;0
230195010000003;8;78;0;0
230195010000004;8;138;2;0
230195010000005;8;103;0;0
230195010000006;5;22;0;0
230195010000007;8;94;0;0
230195015000001;1;9;0;0
230195015000002;8;56;0;0
230195015000003;8;38;0;0
230195015000004;8;168;0;0
230195015000005;8;38;0;2
230195025000001;1;37;0;0
230195025000002;8;108;0;0
230195025000003;8;79;1;0
230195025000004;8;92;0;0
230195025000005;8;200;0;0
230195025000006;8;27;0;0
230200805000001;1;74;0;0
230200805000002;1;29;0;0
230200805000003;1;105;"X";"X"
230200805000004;1;174;0;0
230200805000005;1;160;"X";"X"
230200805000006;1;87;0;0
230200805000007;1;59;1;0
230200805000008;1;7;0;0
230200805000009;1;152;0;0
230200805000010;1;150;0;0
230200805000011;8;64;0;0
230200805000012;8;117;1;0
230200805000013;8;113;0;0
230200805000014;8;127;1;0
230200805000015;1;15;0;0
230200805000016;1;97;0;0
230200805000017;1;73;0;0
230200805000018;1;131;0;0
230200805000019;1;6;0;0
230200805000020;1;104;0;0
230200805000021;1;50;0;0
230200805000022;1;13;0;0
230200805000023;1;109;0;0
230200805000024;1;110;"X";"X"
230200805000025;1;7;0;0
230200805000026;1;29;0;0
230200805000027;1;13;0;0
230200805000028;1;28;0;0
230200805000030;1;2;"X";"X"
230200805000031;1;30;0;0
230200805000032;1;1;0;0
230200805000033;1;9;"X";"X"
230200805000035;1;0;"X";"X"
230200805000036;5;32;0;0
230200805000037;5;12;0;0
230200808000001;1;33;0;0
230200808000002;8;13;0;0
230200810000001;1;49;0;0
230200810000002;8;79;0;0
230200810000003;8;189;0;0
230200810000004;5;44;0;0
230200812000001;1;27;0;0
230200812000002;8;94;0;0
230200815000001;1;44;0;0
230200815000002;1;133;0;0
230200815000003;8;123;1;0
230200815000004;8;71;0;0
230200817000001;1;56;0;0
230200817000002;8;68;0;0
230200820000001;1;54;1;0
230200820000002;8;37;0;0
230200820000003;8;65;0;0
230200825000001;1;16;0;0
230200825000002;8;74;0;0
230205705000001;1;50;1;0
230205705000002;1;142;3;0
230205705000003;1;157;"X";"X"
230205705000004;1;80;"X";"X"
230205705000005;8;100;2;0
230205705000006;8;23;0;0
230205705000007;8;79;1;1
230205705000008;1;101;0;0
230205705000009;1;28;0;0
230205705000010;1;8;"X";"X"
230205705000011;1;1;"X";"X"
230205705000012;1;87;0;0
230205705000014;1;220;10;0
230205705000015;1;154;1;0
230205710000001;1;176;0;0
230205710000002;8;239;4;0
230205710000003;8;127;5;0
230205710000004;8;70;3;2
230205710000005;1;39;"X";"X"
230205710000006;8;2;"X";"X"
230205710000007;8;111;3;0
230205715000001;1;99;7;1
230205715000002;1;171;5;0
230205715000003;1;154;8;0
230205715000004;8;116;7;0
230205715000005;8;70;0;0
230205715000006;1;62;0;0
230205715000007;1;117;0;0
230205715000008;1;24;"X";"X"
230205715000009;8;1;"X";"X"
230210705000001;1;39;0;0
230210705000002;1;72;0;0
230210705000003;1;74;0;0
230210705000004;2;51;0;0
230210705000005;2;3;"X";"X"
230210705000006;2;157;3;0
230210705000007;1;147;0;0
230210705000008;2;52;2;0
230210705000009;1;161;0;0
230210705000010;2;140;3;0
230210705000011;1;62;1;0
230210705000012;1;76;1;0
230210705000013;1;108;2;2
230210705000014;1;180;6;0
230210705000015;2;6;"X";"X"
230210705000016;1;211;8;0
230210705000017;1;169;2;0
230210705000018;1;101;1;0
230210705000019;2;105;0;0
230210705000020;1;169;0;0
230210705000021;1;261;2;1
230210705000022;1;130;2;0
230210705000023;1;86;"X";"X"
230210705000024;1;119;0;0
230210705000025;1;150;3;0
230210705000026;1;162;4;0
230210705000027;8;223;0;0
230210705000028;5;47;0;0
230210705000029;8;174;5;0
230210705000030;8;86;0;0
230210705000031;8;54;0;0
230210705000032;8;107;0;0
230210705000033;8;63;0;0
230210705000034;8;49;0;0
230210705000035;8;130;2;1
230210705000036;8;80;1;0
230210705000037;8;64;0;0
230210705000038;1;78;1;0
230210705000039;1;51;1;0
230210705000040;1;60;1;0
230210705000041;1;115;2;0
230210705000042;2;77;0;0
230210705000043;2;140;0;0
230210705000044;1;109;1;0
230210705000045;1;137;1;0
230210705000046;1;209;"X";"X"
230210705000047;1;125;0;0
230210705000048;1;141;0;0
230210705000049;1;141;0;0
230210705000050;8;199;2;0
230210705000051;8;27;1;1
230210710000001;1;56;0;0
230210710000002;8;101;1;0
230210710000003;8;66;0;0
230210740000001;1;126;0;0
230210740000002;8;62;4;0
230210740000003;8;139;2;0
230220605000001;1;108;0;0
230220605000002;1;92;1;0
230220605000003;1;168;1;0
230220605000004;1;46;1;0
230220605000005;1;55;0;0
230220605000006;1;5;0;0
230220605000007;1;34;0;0
230220605000008;1;9;0;0
230220605000009;1;7;0;0
230220605000010;1;102;0;0
230220605000011;1;207;4;0
230220605000012;2;134;0;0
230220605000013;1;55;1;0
230220605000014;2;213;0;0
230220605000016;5;174;1;0
230220605000017;8;219;4;0
230220605000018;8;80;3;0
230220605000019;8;74;0;0
230220605000020;5;39;0;0
230220605000021;8;124;3;0
230220605000022;8;372;0;0
230220605000023;8;232;2;1
230220605000024;1;26;0;0
230220605000025;1;163;1;0
230220605000026;2;148;1;0
230220605000027;1;165;0;0
230220605000028;1;155;4;1
230220605000029;1;233;6;0
230220605000030;1;37;0;0
230220605000031;1;109;2;1
230220605000032;2;85;0;1
230220605000033;8;23;0;0
230220605000034;8;58;0;0
230220608000001;1;71;0;1
230220608000002;8;172;1;1
230220608000003;6;35;0;0
230220608000004;8;102;1;0
230220608000005;6;52;0;0
230220608000006;6;37;0;2
230220608000007;5;43;1;0
230220610000001;1;23;0;0
230220610000002;8;102;1;0
230220610000003;8;38;0;0
230220610000004;8;8;0;0
230220610000005;8;124;3;0
230220615000001;1;146;1;0
230220615000002;1;191;2;0
230220615000003;8;119;0;0
230220615000004;1;129;0;0
230220615000005;1;40;0;0
230220620000001;1;126;1;0
230220620000002;8;147;0;0
230220620000003;5;136;3;0
230220620000004;8;43;0;0
230220620000005;5;69;2;0
230220620000006;8;157;0;0
230220620000007;8;61;0;0
230220620000008;8;50;0;0
230220620000009;8;132;2;0
230220620000010;8;125;0;0
230220622000001;1;110;1;0
230220622000002;8;67;1;0
230220622000003;8;38;0;0
230220622000004;5;151;8;0
230220622000005;8;100;0;0
230220622000006;8;131;4;0
230220622000007;5;13;1;0
230220622000008;5;27;0;0
230220622000009;8;59;0;0
230220622000010;1;105;5;0
230220625000001;1;68;0;0
230220625000002;3;105;1;0
230220625000003;3;80;0;0
230220625000004;3;106;1;0
230220625000005;8;119;1;0
230220625000006;8;218;2;0
230220625000007;5;110;2;0
230220625000008;8;146;1;0
230220625000009;8;152;0;0
230220625000010;5;34;0;0
230220625000011;8;62;1;0
230220625000012;8;140;0;0
230220625000013;5;19;0;0
230220625000014;8;68;0;0
230220625000015;1;79;0;0
230220625000016;8;39;0;0
230220625000017;8;11;0;0
230230505000001;1;90;0;0
230230505000002;1;212;1;0
230230505000003;1;155;0;2
230230505000004;1;104;1;0
230230505000005;1;104;0;0
230230505000006;1;181;5;0
230230505000007;1;161;0;0
230230505000008;1;140;1;0
230230505000009;1;184;2;0
230230505000010;8;118;0;0
230230505000011;8;80;0;0
230230505000012;8;93;0;0
230230505000013;8;205;2;0
230230505000014;8;117;0;0
230230505000015;8;184;0;0
230230505000016;5;108;0;1
230230505000017;5;112;0;0
230230505000018;8;69;0;0
230230505000019;8;71;0;0
230230505000020;5;130;0;0
230230505000021;8;150;2;0
230230505000022;8;182;0;0
230230505000023;8;189;1;0
230230505000024;8;156;0;0
230230505000025;1;64;0;0
230230505000026;1;140;0;0
230230505000027;1;169;0;0
230230505000028;1;177;0;0
230230505000029;1;151;2;0
230230505000030;1;113;1;0
230230505000031;1;133;0;1
230230505000032;8;49;1;0
230230505000033;8;157;0;0
230230505000034;8;101;1;0
230230505000035;8;18;0;0
230230510000001;1;58;0;0
230230510000002;8;67;0;0
230230510000003;8;73;0;0
230230510000004;8;58;1;0
230230510000005;8;70;0;0
230230510000006;8;50;0;0
230230510000007;8;149;0;0
230230510000008;8;139;0;1
230230510000009;8;132;1;0
230230510000010;8;182;6;0
230230510000011;8;102;0;0
230230510000012;8;105;0;0
230230510000013;8;81;0;0
230230510000014;8;46;1;0
230230510000015;8;0;"X";"X"
230230510000016;8;14;0;0
230230510000017;8;12;"X";"X"
230240405000001;1;83;0;0
230240405000002;1;108;0;0
230240405000003;1;68;0;0
230240405000004;1;41;1;0
230240405000005;1;80;0;0
230240405000006;1;73;0;0
230240405000007;1;100;0;0
230240405000008;1;87;0;0
230240405000009;1;121;0;0
230240405000010;1;54;1;0
230240405000011;1;101;"X";"X"
230240405000012;1;168;0;0
230240405000013;1;148;1;3
230240405000014;1;98;4;0
230240405000015;1;97;0;0
230240405000016;1;105;0;0
230240405000017;1;94;0;0
230240405000018;1;251;4;0
230240405000019;1;131;0;0
230240405000020;1;223;2;0
230240405000021;1;161;0;0
230240405000022;1;163;0;0
230240405000023;1;167;3;0
230240405000024;1;8;1;0
230240405000025;1;0;"X";"X"
230240405000026;1;25;"X";"X"
230240405000027;1;56;0;0
230240405000028;1;2;"X";"X"
230240405000029;1;0;"X";"X"
230240405000030;1;7;"X";"X"
230240405000032;8;60;0;0
230240405000033;8;173;0;0
230240405000034;8;54;0;0
230240405000035;8;120;0;0
230240405000036;8;119;0;0
230240405000037;8;94;0;0
230240405000038;8;84;4;0
230240405000039;8;143;1;0
230240405000040;8;167;2;0
230240405000041;8;110;0;0
230240405000042;8;127;0;0
230240405000043;8;14;0;0
230240405000044;8;106;1;0
230240405000045;8;43;1;0
230240405000046;5;23;1;0
230240405000047;8;123;1;0
230240405000048;8;43;0;0
230240405000049;1;43;0;0
230240405000050;1;105;0;0
230240405000051;1;46;0;0
230240405000052;1;62;0;0
230240405000053;1;71;0;0
230240405000054;1;107;2;1
230240405000055;1;64;0;0
230240405000056;1;141;2;0
230240405000057;1;78;2;0
230240405000058;1;221;0;0
230240405000059;1;91;0;0
230240405000060;1;151;0;0
230240405000061;1;77;0;0
230240405000062;1;149;2;1
230240405000063;1;81;1;0
230240405000064;8;76;0;0
230240407000001;1;61;3;0
230240407000002;8;76;0;0
230240407000003;5;18;0;0
230240407000004;8;79;1;0
230240408000001;1;56;0;0
230240408000002;8;125;0;0
230240408000003;8;32;0;0
230240408000004;8;27;2;0
230240408000005;8;15;0;0
230240410000001;1;29;0;0
230240410000002;8;130;0;0
230240410000003;8;62;0;0
230240410000004;8;190;1;0
230240410000005;8;98;0;0
230240410000006;8;139;0;0
230240410000007;8;107;0;0
230240410000008;8;98;0;0
230240410000009;8;93;1;0
230240410000010;8;56;0;0
230240415000001;1;86;1;0
230240415000002;8;62;0;0
230240415000003;8;156;0;0
230240415000004;8;117;1;0
230240420000001;1;61;0;0
230240420000002;8;92;0;0
230240420000003;8;119;1;0
230240422000001;1;65;0;0
230240422000002;8;84;1;0
230240422000003;8;124;0;0
230240422000004;8;44;3;1
230240422000005;8;104;0;0
230240422000006;8;55;0;0
230240422000007;8;72;0;0
230240425000001;1;48;0;0
230240425000002;8;149;1;0
230240430000001;1;67;0;0
230240430000002;8;80;2;0
230240430000003;8;31;0;0
230240430000004;8;104;1;0
230240431000001;1;47;0;0
230240431000002;5;7;0;0
230240431000003;8;10;0;0
230240431000004;8;67;0;0
230240431000005;8;5;0;0
230240431000006;8;16;0;0
230240431000007;8;13;0;0
230240432000001;1;24;0;0
230240432000002;8;50;0;0
230240432000003;8;53;0;0
230240435000001;1;36;0;0
230240435000002;8;94;1;0
230240435000003;5;47;1;0
230240435000004;8;23;1;0
230240440000001;1;55;"X";"X"
230240440000002;8;76;0;0
230240440000003;8;55;0;0
230240440000004;8;91;1;0
230240440000005;8;1;"X";"X"
230250305000001;1;50;0;0
230250305000002;1;14;0;0
230250305000003;1;108;0;0
230250305000004;1;7;0;0
230250305000005;1;14;0;0
230250305000006;1;158;1;0
230250305000007;1;128;1;0
230250305000008;1;193;1;0
230250305000009;1;33;0;0
230250305000010;1;158;0;0
230250305000011;1;29;0;0
230250305000012;1;88;0;0
230250305000013;1;148;0;0
230250305000014;1;186;0;0
230250305000015;1;53;0;0
230250305000016;1;131;"X";"X"
230250305000017;1;217;0;0
230250305000018;1;388;2;0
230250305000019;1;25;0;0
230250305000020;1;205;0;0
230250305000021;1;188;2;0
230250305000022;1;65;0;0
230250305000023;5;42;0;0
230250305000024;8;121;1;0
230250305000025;8;70;0;0
230250305000026;5;115;0;0
230250305000027;8;155;0;0
230250305000028;8;99;0;0
230250305000029;8;204;5;0
230250305000030;8;431;0;0
230250305000031;5;114;1;0
230250305000032;8;179;0;0
230250305000033;8;165;1;0
230250305000034;8;134;1;3
230250305000035;5;25;0;0
230250305000036;8;47;0;0
230250305000037;1;119;0;1
230250305000038;1;103;0;0
230250305000039;1;68;1;0
230250305000040;1;185;0;0
230250305000041;1;15;0;0
230250305000043;1;13;"X";"X"
230250305000044;1;75;1;0
230250305000045;1;59;0;0
230250305000046;1;37;0;0
230250305000047;1;53;0;0
230250305000048;1;59;0;0
230250305000049;1;35;0;1
230250305000050;1;74;0;0
230250305000051;1;12;0;0
230250305000052;1;8;1;0
230250305000053;1;109;4;0
230250305000054;1;61;0;0
230250305000055;1;232;0;0
230250305000056;1;290;1;0
230250305000057;1;305;0;0
230250305000058;1;60;1;0
230250305000059;1;85;1;0
230250305000060;1;161;0;0
230250305000061;1;0;"X";"X"
230250305000062;1;38;0;0
230250305000063;1;86;0;0
230250305000064;8;50;0;0
230250305000065;8;62;1;0
230250305000066;8;127;0;0
230250305000067;8;69;1;0
230250310000002;8;118;0;0
230250310000003;8;88;0;0
230250310000004;8;114;1;0
230250315000001;1;22;0;0
230250315000002;8;165;0;0
230250315000003;8;160;0;0
230250315000004;8;134;0;0
230260205000001;1;100;3;0
230260205000002;1;61;1;0
230260205000003;1;60;0;0
230260205000004;1;65;0;0
230260205000005;1;56;1;0
230260205000006;1;171;9;1
230260205000007;1;94;1;0
230260205000008;1;100;0;0
230260205000009;1;96;2;0
230260205000010;1;59;0;0
230260205000011;1;109;0;0
230260205000012;1;103;0;0
230260205000013;1;134;0;0
230260205000014;1;122;0;0
230260205000015;1;136;2;0
230260205000016;1;194;1;0
230260205000017;1;128;0;0
230260205000018;1;106;0;0
230260205000019;1;125;2;0
230260205000020;1;126;6;0
230260205000021;1;83;0;0
230260205000022;1;166;8;0
230260205000023;1;204;6;0
230260205000024;1;90;2;0
230260205000025;1;110;0;0
230260205000026;1;138;0;0
230260205000027;1;186;5;0
230260205000028;1;36;0;0
230260205000029;1;276;2;0
230260205000030;1;165;0;1
230260205000031;1;148;0;0
230260205000032;1;216;11;2
230260205000033;1;187;10;0
230260205000034;1;185;9;0
230260205000035;1;101;0;0
230260205000036;1;31;1;0
230260205000037;1;71;0;0
230260205000038;1;232;2;0
230260205000039;1;163;0;0
230260205000040;8;178;8;0
230260205000041;8;82;0;0
230260205000042;8;221;0;0
230260205000043;8;86;2;0
230260205000044;8;176;7;1
230260205000045;8;223;0;0
230260205000046;8;143;0;0
230260205000047;5;59;3;1
230260205000048;8;118;0;0
230260205000049;5;49;0;0
230260205000050;8;218;0;0
230260205000051;8;174;9;0
230260205000052;8;78;2;0
230260205000053;8;182;0;0
230260205000054;8;59;1;0
230260205000055;8;167;7;0
230260205000056;1;103;3;0
230260205000057;1;40;0;0
230260205000058;1;74;0;0
230260205000059;1;71;0;0
230260205000060;1;240;1;3
230260205000061;1;90;1;0
230260205000062;1;85;0;0
230260205000063;1;223;4;0
230260205000064;1;60;0;0
230260205000065;1;82;2;0
230260205000066;1;118;0;1
230260205000067;1;120;0;0
230260205000068;1;102;1;0
230260205000069;1;92;1;0
230260205000070;1;159;0;0
230260205000071;1;89;7;0
230260205000072;1;178;4;0
230260205000073;1;153;3;0
230260205000074;1;74;2;0
230260205000075;1;94;1;0
230260205000076;1;236;2;0
230260205000077;1;84;0;0
230260205000078;1;157;6;0
230260205000079;1;177;11;0
230260205000080;1;90;0;0
230260210000001;1;38;0;0
230260210000002;8;127;0;0
230260210000003;8;119;3;0
230260210000004;8;23;1;0
230260210000005;8;91;0;0
230260210000006;8;19;1;0
230260225000001;2;233;0;0
230260225000002;8;119;0;1
230260225000003;8;83;2;0
230260225000004;8;170;1;2
230260225000005;8;140;0;0
230260225000006;8;59;0;0
230260225000009;8;81;3;0
230270105000001;1;73;0;0
230270105000002;1;82;2;0
230270105000003;1;81;0;0
230270105000004;1;62;0;0
230270105000005;1;139;0;0
230270105000006;1;272;0;0
230270105000007;1;109;1;0
230270105000008;1;80;1;0
230270105000009;1;147;0;0
230270105000010;1;170;1;0
230270105000011;1;95;0;0
230270105000012;1;110;2;0
230270105000013;1;87;0;0
230270105000014;1;164;2;0
230270105000015;1;178;0;0
